customer_id,total_spend,avg_order_value,total_orders,promo_ratio,avg_review_rating,previous_purchases,subscription_status,shipping_type,season,customer_segment,loyalty_score,satisfaction_flag
1919,33,33.0,1,0.0,4.6,33,0,Standard,Summer,Regular,14.520000000000001,Satisfied
1920,56,56.0,1,0.0,3.1,20,0,Express,Summer,Regular,9.02,Unsatisfied
1921,84,84.0,1,0.0,2.8,40,0,Standard,Spring,High Value Organic,16.959999999999997,Unsatisfied
1922,36,36.0,1,0.0,3.5,13,0,Store Pickup,Fall,Regular,6.300000000000001,Satisfied
1923,63,63.0,1,0.0,4.6,9,0,Standard,Summer,Regular,4.92,Satisfied
1924,36,36.0,1,0.0,4.3,7,0,Standard,Summer,Regular,4.0600000000000005,Satisfied
1925,63,63.0,1,0.0,4.8,42,0,Free Shipping,Fall,Regular,18.16,Satisfied
1926,32,32.0,1,0.0,2.9,44,0,Express,Winter,Regular,18.58,Unsatisfied
1927,93,93.0,1,0.0,3.0,6,0,Express,Spring,High Value Organic,3.4000000000000004,Unsatisfied
1928,29,29.0,1,0.0,2.9,8,0,Standard,Summer,Regular,4.18,Unsatisfied
1929,92,92.0,1,0.0,3.7,10,0,Standard,Summer,High Value Organic,5.140000000000001,Satisfied
1930,33,33.0,1,0.0,4.7,46,0,Standard,Fall,Regular,19.740000000000002,Satisfied
1931,52,52.0,1,0.0,3.5,26,0,Store Pickup,Spring,Regular,11.5,Satisfied
1932,42,42.0,1,0.0,2.7,6,0,Store Pickup,Spring,Regular,3.3400000000000003,Unsatisfied
1933,36,36.0,1,0.0,5.0,47,0,Free Shipping,Spring,Regular,20.2,Satisfied
1934,67,67.0,1,0.0,4.1,28,0,Next Day Air,Summer,Regular,12.420000000000002,Satisfied
1935,43,43.0,1,0.0,2.7,23,0,Free Shipping,Winter,Regular,10.14,Unsatisfied
1936,68,68.0,1,0.0,4.8,45,0,Free Shipping,Spring,Regular,19.36,Satisfied
1937,60,60.0,1,0.0,4.3,44,0,2-Day Shipping,Summer,Regular,18.86,Satisfied
1938,53,53.0,1,0.0,4.5,11,0,2-Day Shipping,Summer,Regular,5.700000000000001,Satisfied
1939,23,23.0,1,0.0,3.8,39,0,Standard,Spring,Regular,16.76,Satisfied
1940,57,57.0,1,0.0,3.7,20,0,Store Pickup,Winter,Regular,9.14,Satisfied
1941,89,89.0,1,0.0,3.9,48,0,2-Day Shipping,Fall,High Value Organic,20.380000000000003,Satisfied
1942,99,99.0,1,0.0,3.3,46,0,Standard,Winter,High Value Organic,19.46,Unsatisfied
1943,28,28.0,1,0.0,3.4,22,0,Express,Fall,Regular,9.88,Unsatisfied
1944,53,53.0,1,0.0,3.8,45,0,Next Day Air,Summer,Regular,19.16,Satisfied
1945,45,45.0,1,0.0,2.7,49,0,Free Shipping,Winter,Regular,20.54,Unsatisfied
1946,38,38.0,1,0.0,2.9,9,0,2-Day Shipping,Winter,Regular,4.58,Unsatisfied
1947,49,49.0,1,0.0,4.5,41,0,Standard,Summer,Regular,17.7,Satisfied
1948,32,32.0,1,0.0,2.6,2,0,Store Pickup,Summer,Regular,1.7200000000000002,Unsatisfied
1949,37,37.0,1,0.0,3.1,39,0,Next Day Air,Winter,Regular,16.62,Unsatisfied
1950,80,80.0,1,0.0,4.7,12,0,Store Pickup,Winter,Regular,6.1400000000000015,Satisfied
1951,78,78.0,1,0.0,4.6,26,0,Free Shipping,Summer,Regular,11.72,Satisfied
1952,53,53.0,1,0.0,2.7,32,0,Next Day Air,Summer,Regular,13.740000000000002,Unsatisfied
1953,82,82.0,1,0.0,4.6,50,0,2-Day Shipping,Summer,High Value Organic,21.32,Satisfied
1954,33,33.0,1,0.0,4.8,3,0,Standard,Spring,Regular,2.56,Satisfied
1955,77,77.0,1,0.0,4.2,3,0,Free Shipping,Winter,Regular,2.4400000000000004,Satisfied
1956,56,56.0,1,0.0,4.9,37,0,Express,Winter,Regular,16.18,Satisfied
1957,37,37.0,1,0.0,4.9,20,0,Express,Winter,Regular,9.38,Satisfied
1958,54,54.0,1,0.0,4.5,26,0,Store Pickup,Spring,Regular,11.700000000000001,Satisfied
1959,67,67.0,1,0.0,2.7,47,0,Store Pickup,Winter,Regular,19.74,Unsatisfied
1960,90,90.0,1,0.0,3.1,7,0,Store Pickup,Fall,High Value Organic,3.8200000000000003,Unsatisfied
1961,72,72.0,1,0.0,3.3,40,0,2-Day Shipping,Summer,Regular,17.06,Unsatisfied
1962,59,59.0,1,0.0,2.6,45,0,Free Shipping,Summer,Regular,18.919999999999998,Unsatisfied
1963,45,45.0,1,0.0,4.4,20,0,Standard,Fall,Regular,9.280000000000001,Satisfied
1964,30,30.0,1,0.0,3.9,11,0,Standard,Spring,Regular,5.580000000000001,Satisfied
1965,51,51.0,1,0.0,4.6,50,0,Express,Summer,Regular,21.32,Satisfied
1966,90,90.0,1,0.0,4.9,25,0,Express,Fall,High Value Organic,11.38,Satisfied
1967,95,95.0,1,0.0,3.7,5,0,Express,Winter,High Value Organic,3.14,Satisfied
1968,81,81.0,1,0.0,3.7,4,0,Standard,Fall,Regular,2.74,Satisfied
1969,70,70.0,1,0.0,4.2,25,0,Standard,Spring,Regular,11.24,Satisfied
1970,32,32.0,1,0.0,3.5,11,0,Next Day Air,Winter,Regular,5.500000000000001,Satisfied
1971,94,94.0,1,0.0,2.9,4,0,Next Day Air,Spring,High Value Organic,2.58,Unsatisfied
1972,29,29.0,1,0.0,3.4,1,0,Next Day Air,Spring,Regular,1.48,Unsatisfied
1973,31,31.0,1,0.0,3.3,48,0,Express,Summer,Regular,20.26,Unsatisfied
1974,20,20.0,1,0.0,4.5,9,0,Standard,Fall,Regular,4.9,Satisfied
1975,44,44.0,1,0.0,4.6,2,0,2-Day Shipping,Winter,Regular,2.12,Satisfied
1976,77,77.0,1,0.0,2.9,4,0,Express,Fall,Regular,2.58,Unsatisfied
1977,51,51.0,1,0.0,3.2,43,0,Next Day Air,Spring,Regular,18.24,Unsatisfied
1978,49,49.0,1,0.0,2.6,32,0,Free Shipping,Summer,Regular,13.72,Unsatisfied
1979,78,78.0,1,0.0,3.8,1,0,Store Pickup,Spring,Regular,1.56,Satisfied
1980,98,98.0,1,0.0,2.8,38,0,Store Pickup,Spring,High Value Organic,16.16,Unsatisfied
1981,94,94.0,1,0.0,4.4,25,0,Store Pickup,Winter,High Value Organic,11.280000000000001,Satisfied
1982,91,91.0,1,0.0,4.7,42,0,Express,Summer,High Value Organic,18.14,Satisfied
1983,77,77.0,1,0.0,2.7,32,0,2-Day Shipping,Summer,Regular,13.740000000000002,Unsatisfied
1984,97,97.0,1,0.0,2.6,21,0,Next Day Air,Summer,High Value Organic,9.32,Unsatisfied
1985,58,58.0,1,0.0,3.4,26,0,2-Day Shipping,Summer,Regular,11.48,Unsatisfied
1986,97,97.0,1,0.0,3.9,6,0,2-Day Shipping,Spring,High Value Organic,3.58,Satisfied
1987,48,48.0,1,0.0,3.4,14,0,2-Day Shipping,Summer,Regular,6.680000000000001,Unsatisfied
1988,23,23.0,1,0.0,3.4,4,0,Express,Summer,Regular,2.68,Unsatisfied
1989,79,79.0,1,0.0,3.9,26,0,Free Shipping,Winter,Regular,11.58,Satisfied
1990,42,42.0,1,0.0,4.0,39,0,Express,Spring,Regular,16.8,Satisfied
1991,95,95.0,1,0.0,3.4,15,0,2-Day Shipping,Spring,High Value Organic,7.08,Unsatisfied
1992,29,29.0,1,0.0,3.7,1,0,Next Day Air,Summer,Regular,1.54,Satisfied
1993,98,98.0,1,0.0,4.9,28,0,2-Day Shipping,Winter,High Value Organic,12.580000000000002,Satisfied
1994,96,96.0,1,0.0,5.0,17,0,Express,Spring,High Value Organic,8.200000000000001,Satisfied
1995,66,66.0,1,0.0,2.9,24,0,Next Day Air,Fall,Regular,10.580000000000002,Unsatisfied
1996,80,80.0,1,0.0,3.0,29,0,Standard,Spring,Regular,12.600000000000001,Unsatisfied
1997,27,27.0,1,0.0,3.3,18,0,Next Day Air,Summer,Regular,8.26,Unsatisfied
1998,25,25.0,1,0.0,4.7,10,0,Express,Fall,Regular,5.340000000000001,Satisfied
1999,45,45.0,1,0.0,3.4,19,0,2-Day Shipping,Fall,Regular,8.68,Unsatisfied
2000,89,89.0,1,0.0,4.6,26,0,2-Day Shipping,Winter,High Value Organic,11.72,Satisfied
2001,27,27.0,1,0.0,3.6,25,0,2-Day Shipping,Winter,Regular,11.120000000000001,Satisfied
2002,90,90.0,1,0.0,2.6,2,0,Free Shipping,Winter,High Value Organic,1.7200000000000002,Unsatisfied
2003,65,65.0,1,0.0,2.7,19,0,Express,Summer,Regular,8.54,Unsatisfied
2004,72,72.0,1,0.0,3.1,32,0,Express,Spring,Regular,13.82,Unsatisfied
2005,70,70.0,1,0.0,3.2,13,0,2-Day Shipping,Fall,Regular,6.24,Unsatisfied
2006,82,82.0,1,0.0,3.4,30,0,Store Pickup,Winter,High Value Organic,13.08,Unsatisfied
2007,97,97.0,1,0.0,4.4,2,0,Express,Fall,High Value Organic,2.08,Satisfied
2008,25,25.0,1,0.0,3.2,8,0,2-Day Shipping,Summer,Regular,4.24,Unsatisfied
2009,48,48.0,1,0.0,2.5,27,0,Free Shipping,Spring,Regular,11.700000000000001,Unsatisfied
2010,99,99.0,1,0.0,3.8,26,0,Next Day Air,Summer,High Value Organic,11.56,Satisfied
2011,21,21.0,1,0.0,4.4,3,0,2-Day Shipping,Summer,Regular,2.4800000000000004,Satisfied
2012,94,94.0,1,0.0,3.7,4,0,Express,Spring,High Value Organic,2.74,Satisfied
2013,53,53.0,1,0.0,3.2,5,0,Store Pickup,Fall,Regular,3.04,Unsatisfied
2014,70,70.0,1,0.0,4.9,25,0,Standard,Winter,Regular,11.38,Satisfied
2015,26,26.0,1,0.0,3.9,47,0,Standard,Summer,Regular,19.98,Satisfied
2016,82,82.0,1,0.0,4.5,8,0,Next Day Air,Summer,High Value Organic,4.5,Satisfied
2017,47,47.0,1,0.0,3.4,20,0,Standard,Winter,Regular,9.08,Unsatisfied
2018,32,32.0,1,0.0,4.1,42,0,Next Day Air,Winter,Regular,18.02,Satisfied
2019,97,97.0,1,0.0,4.5,20,0,Store Pickup,Fall,High Value Organic,9.3,Satisfied
2020,68,68.0,1,0.0,4.7,23,0,Store Pickup,Winter,Regular,10.540000000000001,Satisfied
2021,23,23.0,1,0.0,4.8,26,0,Next Day Air,Winter,Regular,11.760000000000002,Satisfied
2022,33,33.0,1,0.0,4.4,48,0,Standard,Winter,Regular,20.48,Satisfied
2023,38,38.0,1,0.0,4.0,16,0,Store Pickup,Winter,Regular,7.6000000000000005,Satisfied
2024,68,68.0,1,0.0,4.1,28,0,Store Pickup,Winter,Regular,12.420000000000002,Satisfied
2025,23,23.0,1,0.0,3.7,39,0,Express,Fall,Regular,16.74,Satisfied
2026,29,29.0,1,0.0,3.0,43,0,Express,Summer,Regular,18.2,Unsatisfied
2027,35,35.0,1,0.0,3.6,45,0,Express,Winter,Regular,19.119999999999997,Satisfied
2028,73,73.0,1,0.0,4.8,50,0,Standard,Fall,Regular,21.36,Satisfied
2029,84,84.0,1,0.0,3.7,10,0,2-Day Shipping,Fall,High Value Organic,5.140000000000001,Satisfied
2030,23,23.0,1,0.0,4.6,40,0,Next Day Air,Spring,Regular,17.32,Satisfied
2031,67,67.0,1,0.0,2.8,38,0,Standard,Summer,Regular,16.16,Unsatisfied
2032,51,51.0,1,0.0,4.0,2,0,Standard,Spring,Regular,2.0,Satisfied
2033,36,36.0,1,0.0,4.2,13,0,Next Day Air,Winter,Regular,6.44,Satisfied
2034,55,55.0,1,0.0,3.6,33,0,Express,Summer,Regular,14.320000000000002,Satisfied
2035,30,30.0,1,0.0,2.9,27,0,Store Pickup,Spring,Regular,11.780000000000001,Unsatisfied
2036,70,70.0,1,0.0,4.1,43,0,Express,Summer,Regular,18.419999999999998,Satisfied
2037,63,63.0,1,0.0,3.1,46,0,Next Day Air,Winter,Regular,19.42,Unsatisfied
2038,87,87.0,1,0.0,4.3,7,0,Express,Summer,High Value Organic,4.0600000000000005,Satisfied
2039,70,70.0,1,0.0,4.4,35,0,Next Day Air,Spring,Regular,15.280000000000001,Satisfied
2040,51,51.0,1,0.0,3.1,31,0,Next Day Air,Spring,Regular,13.420000000000002,Unsatisfied
2041,25,25.0,1,0.0,2.9,42,0,Free Shipping,Spring,Regular,17.779999999999998,Unsatisfied
2042,32,32.0,1,0.0,3.2,14,0,Next Day Air,Winter,Regular,6.640000000000001,Unsatisfied
2043,52,52.0,1,0.0,4.0,35,0,2-Day Shipping,Spring,Regular,15.200000000000001,Satisfied
2044,33,33.0,1,0.0,2.7,49,0,Standard,Summer,Regular,20.54,Unsatisfied
2045,68,68.0,1,0.0,3.0,17,0,Free Shipping,Spring,Regular,7.800000000000001,Unsatisfied
2046,20,20.0,1,0.0,4.4,26,0,Express,Fall,Regular,11.680000000000001,Satisfied
2047,32,32.0,1,0.0,2.8,30,0,Free Shipping,Winter,Regular,12.96,Unsatisfied
2048,82,82.0,1,0.0,3.1,32,0,Store Pickup,Summer,High Value Organic,13.82,Unsatisfied
2049,64,64.0,1,0.0,3.9,35,0,Express,Winter,Regular,15.18,Satisfied
2050,24,24.0,1,0.0,2.7,15,0,Standard,Fall,Regular,6.94,Unsatisfied
2051,96,96.0,1,0.0,3.4,10,0,Store Pickup,Summer,High Value Organic,5.08,Unsatisfied
2052,94,94.0,1,0.0,3.8,14,0,Free Shipping,Spring,High Value Organic,6.760000000000001,Satisfied
2053,48,48.0,1,0.0,3.7,30,0,2-Day Shipping,Winter,Regular,13.14,Satisfied
2054,60,60.0,1,0.0,4.5,16,0,2-Day Shipping,Spring,Regular,7.700000000000001,Satisfied
2055,56,56.0,1,0.0,2.9,14,0,Express,Spring,Regular,6.580000000000001,Unsatisfied
2056,33,33.0,1,0.0,3.4,28,0,2-Day Shipping,Fall,Regular,12.280000000000001,Unsatisfied
2057,46,46.0,1,0.0,4.4,29,0,2-Day Shipping,Spring,Regular,12.880000000000003,Satisfied
2058,37,37.0,1,0.0,4.2,5,0,Standard,Spring,Regular,3.24,Satisfied
2059,98,98.0,1,0.0,3.3,17,0,Store Pickup,Winter,High Value Organic,7.860000000000001,Unsatisfied
2060,50,50.0,1,0.0,3.7,50,0,Express,Spring,Regular,21.139999999999997,Satisfied
2061,63,63.0,1,0.0,3.2,23,0,Next Day Air,Fall,Regular,10.240000000000002,Unsatisfied
2062,70,70.0,1,0.0,2.6,22,0,Store Pickup,Summer,Regular,9.72,Unsatisfied
2063,63,63.0,1,0.0,2.8,15,0,Standard,Fall,Regular,6.96,Unsatisfied
2064,86,86.0,1,0.0,2.9,32,0,Standard,Fall,High Value Organic,13.780000000000001,Unsatisfied
2065,99,99.0,1,0.0,4.0,5,0,2-Day Shipping,Summer,High Value Organic,3.2,Satisfied
2066,40,40.0,1,0.0,2.9,6,0,Free Shipping,Spring,Regular,3.3800000000000003,Unsatisfied
2067,92,92.0,1,0.0,4.7,44,0,Store Pickup,Fall,High Value Organic,18.94,Satisfied
2068,21,21.0,1,0.0,3.1,23,0,2-Day Shipping,Fall,Regular,10.220000000000002,Unsatisfied
2069,81,81.0,1,0.0,3.9,44,0,Store Pickup,Summer,Regular,18.78,Satisfied
2070,82,82.0,1,0.0,3.4,3,0,Free Shipping,Fall,High Value Organic,2.2800000000000002,Unsatisfied
2071,88,88.0,1,0.0,3.1,14,0,Express,Spring,High Value Organic,6.620000000000001,Unsatisfied
2072,100,100.0,1,0.0,4.8,37,0,Store Pickup,Fall,High Value Organic,16.16,Satisfied
2073,66,66.0,1,0.0,3.9,22,0,Next Day Air,Winter,Regular,9.98,Satisfied
2074,25,25.0,1,0.0,3.5,2,0,Next Day Air,Winter,Regular,1.9000000000000004,Satisfied
2075,53,53.0,1,0.0,3.1,44,0,Free Shipping,Summer,Regular,18.62,Unsatisfied
2076,28,28.0,1,0.0,4.7,49,0,Express,Fall,Regular,20.94,Satisfied
2077,23,23.0,1,0.0,4.6,22,0,Free Shipping,Fall,Regular,10.120000000000001,Satisfied
2078,34,34.0,1,0.0,3.3,26,0,Free Shipping,Fall,Regular,11.46,Unsatisfied
2079,42,42.0,1,0.0,3.2,40,0,Next Day Air,Spring,Regular,17.04,Unsatisfied
2080,24,24.0,1,0.0,3.1,16,0,Next Day Air,Summer,Regular,7.420000000000001,Unsatisfied
2081,47,47.0,1,0.0,3.5,17,0,Free Shipping,Fall,Regular,7.900000000000001,Satisfied
2082,78,78.0,1,0.0,4.3,48,0,Standard,Spring,Regular,20.46,Satisfied
2083,89,89.0,1,0.0,2.9,28,0,Free Shipping,Summer,High Value Organic,12.180000000000001,Unsatisfied
2084,59,59.0,1,0.0,2.7,26,0,Store Pickup,Fall,Regular,11.34,Unsatisfied
2085,94,94.0,1,0.0,4.0,43,0,Standard,Summer,High Value Organic,18.4,Satisfied
2086,49,49.0,1,0.0,4.6,38,0,Free Shipping,Fall,Regular,16.520000000000003,Satisfied
2087,89,89.0,1,0.0,4.7,36,0,2-Day Shipping,Summer,High Value Organic,15.74,Satisfied
2088,91,91.0,1,0.0,4.7,1,0,Standard,Summer,High Value Organic,1.7400000000000002,Satisfied
2089,89,89.0,1,0.0,4.0,49,0,Standard,Spring,High Value Organic,20.8,Satisfied
2090,57,57.0,1,0.0,3.6,41,0,Free Shipping,Spring,Regular,17.52,Satisfied
2091,71,71.0,1,0.0,3.4,21,0,Free Shipping,Winter,Regular,9.48,Unsatisfied
2092,97,97.0,1,0.0,3.0,24,0,Next Day Air,Fall,High Value Organic,10.600000000000001,Unsatisfied
2093,45,45.0,1,0.0,2.6,27,0,Next Day Air,Fall,Regular,11.72,Unsatisfied
2094,91,91.0,1,0.0,4.2,4,0,Store Pickup,Spring,High Value Organic,2.84,Satisfied
2095,25,25.0,1,0.0,3.4,19,0,Standard,Spring,Regular,8.68,Unsatisfied
2096,63,63.0,1,0.0,4.0,1,0,Store Pickup,Fall,Regular,1.6,Satisfied
2097,52,52.0,1,0.0,4.7,27,0,Free Shipping,Summer,Regular,12.14,Satisfied
2098,43,43.0,1,0.0,3.9,5,0,Next Day Air,Winter,Regular,3.1799999999999997,Satisfied
2099,28,28.0,1,0.0,3.3,20,0,2-Day Shipping,Summer,Regular,9.06,Unsatisfied
2100,78,78.0,1,0.0,2.9,50,0,Express,Summer,Regular,20.979999999999997,Unsatisfied
2101,31,31.0,1,0.0,4.4,36,0,Free Shipping,Spring,Regular,15.680000000000001,Satisfied
2102,23,23.0,1,0.0,3.6,12,0,Next Day Air,Winter,Regular,5.920000000000001,Satisfied
2103,25,25.0,1,0.0,4.5,23,0,Store Pickup,Spring,Regular,10.500000000000002,Satisfied
2104,86,86.0,1,0.0,3.7,21,0,Store Pickup,Summer,High Value Organic,9.540000000000001,Satisfied
2105,88,88.0,1,0.0,2.8,47,0,Free Shipping,Spring,High Value Organic,19.759999999999998,Unsatisfied
2106,35,35.0,1,0.0,4.5,38,0,Free Shipping,Spring,Regular,16.5,Satisfied
2107,34,34.0,1,0.0,4.4,40,0,Standard,Fall,Regular,17.279999999999998,Satisfied
2108,75,75.0,1,0.0,3.3,35,0,Standard,Winter,Regular,15.06,Unsatisfied
2109,46,46.0,1,0.0,4.2,4,0,Express,Winter,Regular,2.84,Satisfied
2110,31,31.0,1,0.0,2.7,28,0,Free Shipping,Fall,Regular,12.14,Unsatisfied
2111,93,93.0,1,0.0,3.9,36,0,Store Pickup,Spring,High Value Organic,15.58,Satisfied
2112,85,85.0,1,0.0,2.6,15,0,Free Shipping,Spring,High Value Organic,6.92,Unsatisfied
2113,68,68.0,1,0.0,4.5,7,0,2-Day Shipping,Fall,Regular,4.1000000000000005,Satisfied
2114,40,40.0,1,0.0,2.7,29,0,Store Pickup,Spring,Regular,12.540000000000003,Unsatisfied
2115,51,51.0,1,0.0,2.9,12,0,Standard,Winter,Regular,5.780000000000001,Unsatisfied
2116,85,85.0,1,0.0,3.4,16,0,Store Pickup,Winter,High Value Organic,7.48,Unsatisfied
2117,23,23.0,1,0.0,2.9,50,0,Express,Summer,Regular,20.979999999999997,Unsatisfied
2118,28,28.0,1,0.0,3.8,11,0,Free Shipping,Summer,Regular,5.5600000000000005,Satisfied
2119,44,44.0,1,0.0,4.2,28,0,2-Day Shipping,Fall,Regular,12.440000000000001,Satisfied
2120,57,57.0,1,0.0,3.5,36,0,Store Pickup,Spring,Regular,15.5,Satisfied
2121,98,98.0,1,0.0,3.1,38,0,Next Day Air,Fall,High Value Organic,16.220000000000002,Unsatisfied
2122,68,68.0,1,0.0,3.5,32,0,2-Day Shipping,Winter,Regular,13.9,Satisfied
2123,36,36.0,1,0.0,4.0,42,0,Express,Fall,Regular,18.0,Satisfied
2124,71,71.0,1,0.0,3.7,22,0,Express,Spring,Regular,9.940000000000001,Satisfied
2125,60,60.0,1,0.0,4.2,22,0,Next Day Air,Fall,Regular,10.040000000000001,Satisfied
2126,87,87.0,1,0.0,4.8,31,0,Store Pickup,Fall,High Value Organic,13.760000000000002,Satisfied
2127,38,38.0,1,0.0,4.1,28,0,Express,Winter,Regular,12.420000000000002,Satisfied
2128,45,45.0,1,0.0,4.5,40,0,2-Day Shipping,Spring,Regular,17.299999999999997,Satisfied
2129,47,47.0,1,0.0,2.7,21,0,2-Day Shipping,Fall,Regular,9.34,Unsatisfied
2130,57,57.0,1,0.0,2.8,12,0,Store Pickup,Fall,Regular,5.760000000000001,Unsatisfied
2131,68,68.0,1,0.0,3.7,33,0,Free Shipping,Summer,Regular,14.340000000000002,Satisfied
2132,52,52.0,1,0.0,3.6,9,0,Express,Fall,Regular,4.72,Satisfied
2133,87,87.0,1,0.0,4.7,15,0,2-Day Shipping,Fall,High Value Organic,7.340000000000001,Satisfied
2134,34,34.0,1,0.0,3.8,13,0,Standard,Summer,Regular,6.36,Satisfied
2135,41,41.0,1,0.0,2.9,35,0,Standard,Winter,Regular,14.98,Unsatisfied
2136,94,94.0,1,0.0,4.6,1,0,Next Day Air,Winter,High Value Organic,1.72,Satisfied
2137,93,93.0,1,0.0,2.8,25,0,Standard,Summer,High Value Organic,10.96,Unsatisfied
2138,51,51.0,1,0.0,4.6,20,0,2-Day Shipping,Winter,Regular,9.32,Satisfied
2139,42,42.0,1,0.0,2.8,36,0,Next Day Air,Fall,Regular,15.360000000000001,Unsatisfied
2140,95,95.0,1,0.0,3.0,33,0,Free Shipping,Winter,High Value Organic,14.200000000000001,Unsatisfied
2141,90,90.0,1,0.0,3.7,36,0,Standard,Fall,High Value Organic,15.540000000000001,Satisfied
2142,98,98.0,1,0.0,4.1,32,0,2-Day Shipping,Winter,High Value Organic,14.020000000000001,Satisfied
2143,39,39.0,1,0.0,4.3,21,0,Next Day Air,Winter,Regular,9.66,Satisfied
2144,66,66.0,1,0.0,3.8,48,0,Next Day Air,Fall,Regular,20.360000000000003,Satisfied
2145,23,23.0,1,0.0,3.7,25,0,Free Shipping,Winter,Regular,11.14,Satisfied
2146,73,73.0,1,0.0,4.8,32,0,Standard,Winter,Regular,14.16,Satisfied
2147,23,23.0,1,0.0,4.6,45,0,Standard,Summer,Regular,19.32,Satisfied
2148,43,43.0,1,0.0,4.8,4,0,Standard,Fall,Regular,2.96,Satisfied
2149,45,45.0,1,0.0,4.6,19,0,2-Day Shipping,Winter,Regular,8.92,Satisfied
2150,21,21.0,1,0.0,4.0,1,0,Standard,Winter,Regular,1.6,Satisfied
2151,40,40.0,1,0.0,2.6,12,0,2-Day Shipping,Spring,Regular,5.720000000000001,Unsatisfied
2152,58,58.0,1,0.0,2.6,18,0,2-Day Shipping,Fall,Regular,8.120000000000001,Unsatisfied
2153,48,48.0,1,0.0,4.5,43,0,Next Day Air,Summer,Regular,18.499999999999996,Satisfied
2154,94,94.0,1,0.0,4.2,31,0,Free Shipping,Fall,High Value Organic,13.64,Satisfied
2155,74,74.0,1,0.0,3.4,33,0,Store Pickup,Spring,Regular,14.280000000000001,Unsatisfied
2156,51,51.0,1,0.0,3.7,46,0,Store Pickup,Fall,Regular,19.54,Satisfied
2157,83,83.0,1,0.0,3.6,41,0,Next Day Air,Winter,High Value Organic,17.52,Satisfied
2158,68,68.0,1,0.0,4.0,41,0,Next Day Air,Winter,Regular,17.6,Satisfied
2159,84,84.0,1,0.0,4.6,9,0,Standard,Spring,High Value Organic,4.92,Satisfied
2160,58,58.0,1,0.0,3.0,34,0,Free Shipping,Fall,Regular,14.600000000000001,Unsatisfied
2161,92,92.0,1,0.0,3.3,21,0,Express,Winter,High Value Organic,9.46,Unsatisfied
2162,69,69.0,1,0.0,3.8,5,0,Express,Summer,Regular,3.16,Satisfied
2163,48,48.0,1,0.0,2.7,32,0,Free Shipping,Summer,Regular,13.740000000000002,Unsatisfied
2164,60,60.0,1,0.0,4.5,44,0,Express,Spring,Regular,18.9,Satisfied
2165,20,20.0,1,0.0,4.8,46,0,Next Day Air,Winter,Regular,19.76,Satisfied
2166,55,55.0,1,0.0,4.2,42,0,Express,Summer,Regular,18.04,Satisfied
2167,88,88.0,1,0.0,3.5,50,0,Express,Spring,High Value Organic,21.099999999999998,Satisfied
2168,48,48.0,1,0.0,4.9,33,0,Standard,Winter,Regular,14.580000000000002,Satisfied
2169,74,74.0,1,0.0,4.1,32,0,Next Day Air,Spring,Regular,14.020000000000001,Satisfied
2170,42,42.0,1,0.0,2.9,32,0,Next Day Air,Fall,Regular,13.780000000000001,Unsatisfied
2171,32,32.0,1,0.0,4.0,37,0,Next Day Air,Fall,Regular,16.0,Satisfied
2172,98,98.0,1,0.0,4.6,9,0,Store Pickup,Summer,High Value Organic,4.92,Satisfied
2173,89,89.0,1,0.0,2.8,6,0,Store Pickup,Fall,High Value Organic,3.3600000000000003,Unsatisfied
2174,97,97.0,1,0.0,5.0,36,0,2-Day Shipping,Summer,High Value Organic,15.8,Satisfied
2175,49,49.0,1,0.0,2.9,1,0,Store Pickup,Spring,Regular,1.38,Unsatisfied
2176,50,50.0,1,0.0,3.3,48,0,Free Shipping,Spring,Regular,20.26,Unsatisfied
2177,91,91.0,1,0.0,3.4,44,0,2-Day Shipping,Winter,High Value Organic,18.68,Unsatisfied
2178,93,93.0,1,0.0,3.0,9,0,Express,Winter,High Value Organic,4.6,Unsatisfied
2179,98,98.0,1,0.0,4.7,32,0,Standard,Summer,High Value Organic,14.14,Satisfied
2180,82,82.0,1,0.0,2.9,14,0,Next Day Air,Fall,High Value Organic,6.580000000000001,Unsatisfied
2181,37,37.0,1,0.0,4.1,43,0,Store Pickup,Summer,Regular,18.419999999999998,Satisfied
2182,63,63.0,1,0.0,3.2,32,0,Free Shipping,Fall,Regular,13.840000000000002,Unsatisfied
2183,99,99.0,1,0.0,2.7,26,0,Store Pickup,Winter,High Value Organic,11.34,Unsatisfied
2184,37,37.0,1,0.0,4.7,2,0,Store Pickup,Spring,Regular,2.14,Satisfied
2185,34,34.0,1,0.0,3.2,16,0,Free Shipping,Spring,Regular,7.440000000000001,Unsatisfied
2186,32,32.0,1,0.0,2.5,50,0,Express,Winter,Regular,20.9,Unsatisfied
2187,23,23.0,1,0.0,4.3,6,0,Next Day Air,Winter,Regular,3.66,Satisfied
2188,78,78.0,1,0.0,4.4,20,0,Free Shipping,Spring,Regular,9.280000000000001,Satisfied
2189,54,54.0,1,0.0,4.7,9,0,Next Day Air,Winter,Regular,4.94,Satisfied
2190,94,94.0,1,0.0,4.0,47,0,Express,Fall,High Value Organic,20.0,Satisfied
2191,75,75.0,1,0.0,4.6,33,0,Express,Spring,Regular,14.520000000000001,Satisfied
2192,69,69.0,1,0.0,3.8,46,0,Next Day Air,Summer,Regular,19.560000000000002,Satisfied
2193,35,35.0,1,0.0,3.2,9,0,Next Day Air,Winter,Regular,4.640000000000001,Unsatisfied
